Country Code,Year,Bucket,prod_usd,Country Name,Population,"GDP per capita (constant prices, PPP)",prod_pc,prod_pct_gdp
CZE,2019,Coal,3338278291.3189178,Czechia,10671870.0,54598.83501036113,312.8109966968224,0.5729261377783258
DEU,2019,Coal,10793132162.662418,Germany,83092962.0,50746.26169532805,129.89225444463537,0.2559641835776721
ESP,2019,Coal,0.0,Spain,47118501.0,44172.16785376269,0.0,0.0
ETH,2019,Coal,221921.73794314277,Ethiopia,115737383.0,2484.578961789732,0.0019174594430145598,7.717442160233637e-05
GBR,2019,Coal,212996374.41602257,United Kingdom,66631000.0,47486.51909941599,3.196655827107841,0.006731712257989352
GEO,2019,Coal,1306872.4567763335,Georgia,3720161.0,19250.13534428325,0.3512945963296571,0.0018248941633232812
GRC,2019,Coal,2137024143.1562688,Greece,10721582.0,19124.18499882836,199.31985253260842,1.042239721822497
HUN,2019,Coal,562763691.279063,Hungary,9694824.0,21411.27171439204,58.04785020120664,0.2711088391923425
IDN,2019,Coal,50644151092.89863,Indonesia,272489381.0,5179.991792754485,185.85733839256886,3.587985190488852
IND,2019,Coal,63388081361.35614,India,1389030312.0,15933.986418126153,45.634771835962745,0.28639896281102406
IRN,2019,Coal,130319924.10471933,"Iran, Islamic Rep.",87051648.0,12781.419483105536,1.497041435731571,0.011712638316192958
JPN,2019,Coal,62331076.34285654,Japan,126633000.0,49744.26466074376,0.4922182712472779,0.0009894975322365504
KAZ,2019,Coal,9452320803.536257,Kazakhstan,19209555.0,11800.189813806084,492.0634967096456,4.169962555466159
KGZ,2019,Coal,214195573.7332783,Kyrgyz Republic,6590211.0,11435.129527116596,32.502081304115805,0.2842301106169569
KOR,2019,Coal,89097468.12236136,"Korea, Rep.",51764822.0,52620.89664147193,1.7211972277691086,0.0032709386149315195
LAO,2019,Coal,1267835272.366825,Lao PDR,7237636.0,6053.994120585818,175.17256634166532,2.8935040710729107
MEX,2019,Coal,801829541.0242126,Mexico,125762982.0,22418.974291826416,6.375719852318806,0.02843894537424617
MKD,2019,Coal,416397757.0089823,North Macedonia,1876262.0,17709.850688924293,221.929430436145,1.2531411717374854
MMR,2019,Coal,159582853.2428483,Myanmar,52640713.0,14109.16478071679,3.0315480955367815,0.02148637529331321
MNE,2019,Coal,131935678.74341798,,,,,
MNG,2019,Coal,4586333268.216688,Mongolia,3267673.0,10957.178061579343,1403.5471934360287,12.809385642435425
MOZ,2019,Coal,849839925.4243613,Mozambique,29884380.0,3230.1184491742843,28.4375960091647,0.8803886438416588
MWI,2019,Coal,4498271.434871395,Malawi,19025752.0,2350.8131242811837,0.2364306774771055,0.010057399928350311
MYS,2019,Coal,284316431.85088456,Malaysia,33440596.0,51229.87042845511,8.50213410822237,0.016596048432517496
NER,2019,Coal,18569095.93930246,Niger,22947757.0,1897.5351850924128,0.8091900197175026,0.04264426958059773
NGA,2019,Coal,223780948.94769695,Nigeria,209485641.0,1687.8286234593943,1.0682400372620142,0.06329078808205874
NOR,2019,Coal,8868650.194098515,Norway,5347896.0,47081.63432207865,1.658343803637639,0.003522273233535499
NPL,2019,Coal,590476.2094013238,Nepal,28414064.0,4232.252569221468,0.02078112477684726,0.0004910180674937837
NZL,2019,Coal,249372881.57406485,New Zealand,4970300.0,48742.60022128542,50.17260156812765,0.10293378141574352
PAK,2019,Coal,444408800.9654031,Pakistan,230800899.0,7219.951309196304,1.925507235417671,0.026669255137012977
PER,2019,Coal,14877797.698181393,Peru,32449303.0,18419.427001157437,0.4584935984042983,0.002489184915336875
PHL,2019,Coal,1130263110.2525966,Philippines,110804683.0,8814.708264264256,10.200499470339143,0.11572135077564652
POL,2019,Coal,9448687862.492891,Poland,37965475.0,51645.41189881085,248.87579735253914,0.4818933341845795
PRK,2019,Coal,1661125305.122623,,,,,
ROU,2019,Coal,1813492249.766395,Romania,19371648.0,18725.91640458849,93.61579612464541,0.4999263806480858
RUS,2019,Coal,36219019837.79692,Russian Federation,145453291.0,23693.66551990673,249.00790892243833,1.050947177055526
SRB,2019,Coal,3195508639.9088235,Serbia,6945235.0,16674.054798617177,460.10086626425505,2.759381996887838
SVK,2019,Coal,117289748.16476908,Slovak Republic,5454147.0,54581.34993667874,21.50469141458217,0.039399339590410136
SVN,2019,Coal,264555040.82617345,Slovenia,2088385.0,54578.26736850338,126.67924775660305,0.23210566011794737
SWZ,2019,Coal,9035173.690792153,Eswatini,1179874.0,8011.674496001373,7.6577445479705055,0.09558232241952025
THA,2019,Coal,1156599384.826673,Thailand,71522271.0,18474.476765043677,16.17117813312546,0.08753253658433029
TJK,2019,Coal,166670622.58657116,Tajikistan,9529966.0,11310.995863494336,17.48910988628618,0.1546204250921123
TUR,2019,Coal,7791802002.30411,Turkiye,82579440.0,6987.961608325479,94.35522936827992,1.350253974719392
TZA,2019,Coal,58532762.5081051,Tanzania,59174891.0,2498.1841311011776,0.989148632451306,0.03959470481526508
UKR,2019,Coal,2142777669.6955357,Ukraine,44957458.0,18545.579248258517,47.662340466303405,0.25700108812065836
USA,2019,Coal,52654836670.12211,United States,330226227.0,48727.15370031645,159.45080179873813,0.32723192242953153
UZB,2019,Coal,332713288.84799945,Uzbekistan,32964701.0,10418.941351213694,10.093017038073528,0.09687180969588431
VEN,2019,Coal,32384135.092444982,"Venezuela, RB",28938098.0,21551.312092585296,1.1190830541953718,0.005192644649141298
VNM,2019,Coal,3876043978.2969375,Viet Nam,97173776.0,16032.2903217006,39.8877571485638,0.24879637499187182
XKX,2019,Coal,662728255.942319,,,,,
ZAF,2019,Coal,20910839844.56155,South Africa,59587885.0,16400.075980255315,350.924350554841,2.139772711890679
ZMB,2019,Coal,27538186.26812933,Zambia,18513839.0,13577.58537378937,1.4874379251180336,0.010955099041317274
ZWE,2019,Coal,224381123.95897877,Zimbabwe,15271368.0,18782.13411640791,14.692928882270323,0.07822821832283003
ALB,1995,Metals,11168878.0,Albania,3187784.0,4582.92,3.503649557184552,0.0764501574800466
ARE,1995,Metals,499748000.0,United Arab Emirates,2434662.0,47922.56152513657,205.2638107466252,0.4283239547597205
ARG,1995,Metals,442273315.0,Argentina,35070020.0,17387.03,12.611150920358757,0.07253194433068072
ARM,1995,Metals,28364000.0,Armenia,3307581.0,3008.3849999999984,8.575451364607549,0.2850516594321389
AUS,1995,Metals,22091354709.33633,Australia,18004882.0,33895.708,1226.9647037584768,3.619823205222551
AUT,1995,Metals,134914444.44444445,Austria,7948278.0,40649.438,16.974047013006395,0.0417571505244584
AZE,1995,Metals,22220000.0,Azerbaijan,7684850.0,3142.3250000000007,2.891403215417347,0.09201477299188807
BDI,1995,Metals,47355600.0,,,,,
BFA,1995,Metals,16876400.0,Burkina Faso,10386722.0,1049.1100000000006,1.6248052080338724,0.15487462783062517
BGR,1995,Metals,316441300.0,Bulgaria,8406067.0,11528.769,37.644394221459336,0.3265257047084501
BHR,1995,Metals,916843660.0,Bahrain,558879.0,46756.829,1640.5047604222023,3.5085885752051373
BIH,1995,Metals,1762500.0,Bosnia and Herzegovina,3715564.0,4581.585999999999,0.47435597933449675,0.010353532146608113
BOL,1995,Metals,562116324.1552795,Bolivia,7874676.0,5087.435000000001,71.3827875782165,1.4031194025715605
BRA,1995,Metals,8783491173.108625,Brazil,161735073.0,11646.923,54.30789383023078,0.46628533416277224
BWA,1995,Metals,62406049.99999999,Botswana,1498836.0,10342.612,41.63634313560656,0.4025708702560491
CAN,1995,Metals,12040181364.553572,Canada,29302311.0,36083.95272604459,410.8952827834491,1.1387202668816105
CHE,1995,Metals,41866520.0,Switzerland,7040687.0,42650.22867140068,5.946368585906461,0.013942172811593453
CHL,1995,Metals,8551324288.947369,Chile,14527381.0,36161.54638631194,588.6349569098084,1.6277925468713406
CHN,1995,Metals,18641719006.622723,China,1204855000.0,6421.915404186651,15.472168025714897,0.24092762130793716
CIV,1995,Metals,24055999.99999876,Cote d'Ivoire,14855565.0,1337.7118909716955,1.619325821670112,0.12105191204466727
CMR,1995,Metals,167130000.0,Cameroon,13058516.0,1504.6096051253735,12.798544643204481,0.8506222876423832
COD,1995,Metals,260766524.47204968,"Congo, Dem. Rep.",44433704.0,1225.1224169268826,5.8686650222103856,0.4790268254931978
COL,1995,Metals,271806240.0,Colombia,35804662.0,21140.66959493264,7.591364498846547,0.03590881766898328
CRI,1995,Metals,5753600.0,Costa Rica,3535176.0,19927.46420007635,1.6275285869784135,0.00816726388584945
CUB,1995,Metals,98422200.0,,,,,
CYP,1995,Metals,0.0,Cyprus,862695.0,15477.902497141276,0.0,0.0
DEU,1995,Metals,1163535868.75,Germany,81678051.0,42647.16630775583,14.245392177024401,0.033402904367021743
DOM,1995,Metals,44268155.99999875,Dominican Republic,7888115.0,7574.297818219904,5.612006924341081,0.07409276818824645
DZA,1995,Metals,5599700.0,Algeria,28470191.0,9093.926,0.1966864219491889,0.0021628328837202866
ECU,1995,Metals,91884000.0,Ecuador,11590514.0,5319.929196036603,7.927517278353661,0.14901546592499268
EGY,1995,Metals,363600000.0,"Egypt, Arab Rep.",65652622.0,5535.529294920392,5.538240346288074,0.10004897546780521
ERI,1995,Metals,731600.0,,,,,
ESP,1995,Metals,1237276196.5555556,Spain,39724050.0,42748.43932192355,31.146778753816783,0.07286062192647849
ETH,1995,Metals,14669200.0,Ethiopia,57537335.0,1220.0745117968836,0.25495098095871144,0.020896345140693776
FIN,1995,Metals,60773000.0,Finland,5107790.0,42692.62003565201,11.898100744157453,0.02786922127108038
FJI,1995,Metals,43682948.0,,,,,
FRA,1995,Metals,813495062.0,France,59541294.0,40308.947664995554,13.662703769924786,0.03389496516623164
GAB,1995,Metals,485229278.6885246,Gabon,1123213.0,7109.671964419636,432.00112417548996,6.076245519307223
GBR,1995,Metals,482048780.0,United Kingdom,58019030.0,42786.47707666157,8.308459827749619,0.019418424687929207
GEO,1995,Metals,26350000.0,Georgia,4657722.0,3892.5832714874887,5.65727194538446,0.14533464156882697
GHA,1995,Metals,1031298499.726776,Ghana,17399017.0,1737.6049368976164,59.27337732509693,3.4112113787456075
GIN,1995,Metals,514224922.00000006,Guinea,7553249.0,1224.0229680358934,68.07996426438478,5.561984214530556
GRC,1995,Metals,466198670.38888896,Greece,10562153.0,36163.5300267992,44.1386022706629,0.122052803578505
GUF,1995,Metals,30628000.0,,,,,
GUY,1995,Metals,159321880.0,,,,,
HND,1995,Metals,42039955.0,Honduras,5739637.0,2565.188295515749,7.324497176389378,0.28553448451302627
HUN,1995,Metals,94411600.0,Hungary,10328965.0,17080.576305854764,9.140470511808298,0.053513829674910855
IDN,1995,Metals,5067247485.804824,Indonesia,199888057.0,4183.729449020833,25.35042644296064,0.6059289146647303
IND,1995,Metals,4294576972.8156505,India,960301044.0,2304.796675407815,4.472115280565758,0.1940351323951148
IRL,1995,Metals,270990500.0,Ireland,3608841.0,45247.67153546607,75.09072857463103,0.1659549011616506
IRN,1995,Metals,1245342508.9676113,"Iran, Islamic Rep.",62205567.0,7458.125156293703,20.01979194189503,0.2684292837993056
ISL,1995,Metals,202204020.0,,,,,
ITA,1995,Metals,404507800.0,Italy,56844303.0,42761.61755153644,7.116065791148851,0.01664124558097585
JAM,1995,Metals,255151062.0,Jamaica,2500151.0,21095.9291024897,102.05426072265236,0.4837628161663101
JPN,1995,Metals,307198880.0,Japan,125472000.0,42670.27203595855,2.4483460851823513,0.005737826285989254
KAZ,1995,Metals,1953157686.1275303,Kazakhstan,16730536.0,4350.409023515027,116.74208681225338,2.6834738108815466
KEN,1995,Metals,1876132.0,Kenya,26601751.0,1337.8300784448948,0.07052663563387238,0.0052717184917723744
KGZ,1995,Metals,18476000.0,Kyrgyz Republic,4560454.0,4202.512264163632,4.0513510277704805,0.09640307447328213
KOR,1995,Metals,39402047.0,"Korea, Rep.",45092991.0,42714.01328919709,0.8737953754276357,0.0020456878390507725
LBR,1995,Metals,9920000.0,Liberia,2169162.0,1182.1561417371197,4.573194625389897,0.38685199559762173
LKA,1995,Metals,2392717.4999999995,Sri Lanka,17564068.0,5465.537004307253,0.13622797975958642,0.002492490301542713
MAR,1995,Metals,276313080.0,Morocco,26399429.0,2431.781306985369,10.46663092599465,0.430410041228992
MDG,1995,Metals,7993412.099999998,Madagascar,14051275.0,1333.168891643174,0.5688745042709645,0.04267085047040126
MEX,1995,Metals,2471235811.324089,Mexico,90862455.0,17329.572766256075,27.197546129741806,0.15694296966570648
MKD,1995,Metals,80789100.0,North Macedonia,1998534.0,3803.719367646752,40.424180924617744,1.0627540314475665
MLI,1995,Metals,96720000.0,Mali,10185365.0,1331.0903131829473,9.495977807373619,0.7133984608953033
MMR,1995,Metals,166358556.96894407,Myanmar,42605338.0,1757.6753906587874,3.9046411735765147,0.22214802541628756
MNG,1995,Metals,431130599.99999875,Mongolia,2224945.0,3705.152444451764,193.77135165138858,5.229780813514142
MOZ,1995,Metals,4674102.6,Mozambique,15960530.0,1181.6677179033904,0.29285384633217065,0.024783096118744394
MRT,1995,Metals,14830400.0,Mauritania,2312017.0,4124.868076125424,6.41448570663624,0.15550765717243262
MYS,1995,Metals,108672639.5,Malaysia,20330599.0,47583.02654456619,5.345274849009614,0.011233574736998365
NAM,1995,Metals,163451072.0,Namibia,1602170.0,10763.555901585396,102.018557331619,0.9478146280319162
NCL,1995,Metals,601949463.6015325,,,,,
NER,1995,Metals,1240000.0,Niger,9714529.0,1177.019218616093,0.12764386209563017,0.01084467101953614
NGA,1995,Metals,0.0,Nigeria,110819428.0,1194.1881566025768,0.0,0.0
NIC,1995,Metals,19000322.0,Nicaragua,4642931.0,4863.357974540699,4.092311946914568,0.0841458097129083
NLD,1995,Metals,439511210.0,Netherlands,15459006.0,45240.77268381084,28.43075486224664,0.06284321238487695
NOR,1995,Metals,1749095338.2,Norway,4359184.0,40586.51481501933,401.2437507111423,0.9886134656791452
NZL,1995,Metals,707108524.0,New Zealand,3673400.0,37252.85950508323,192.49428975880656,0.5167235275792461
OMN,1995,Metals,7576400.0,Oman,2120528.0,5785.7686732126185,3.572883734617039,0.061752965533500175
PAK,1995,Metals,13558603.000000002,Pakistan,134582253.0,4113.202929115128,0.10074584648244819,0.0024493283754449136
PAN,1995,Metals,3603654.0,Panama,2724557.0,10852.821282111532,1.3226568576102464,0.012187216791179937
PER,1995,Metals,3516931919.192308,Peru,24348919.0,5453.292492695717,144.4389346070069,2.64865555626206
PHL,1995,Metals,2115500018.038314,Philippines,70546246.0,6190.400291281288,29.98742155661003,0.48441813365195546
PNG,1995,Metals,1300755648.0,Papua New Guinea,4644278.0,1774.769474433364,280.0770427610061,15.781037864110614
POL,1995,Metals,1691158300.0,Poland,38594998.0,35370.61349937698,43.81806937779864,0.1238826953865826
PRK,1995,Metals,258150000.0,,,,,
PRT,1995,Metals,402766300.0,Portugal,10026176.0,40547.3461210948,40.17147714143458,0.0990730121312066
ROU,1995,Metals,482123012.0,Romania,22684270.0,11390.626285012462,21.25362694060686,0.18658874770188819
RUS,1995,Metals,11709044622.915596,Russian Federation,148375787.0,18518.22123897597,78.91479371169635,0.4261467270171798
SAU,1995,Metals,105818650.0,Saudi Arabia,13289245.0,7218.172539340034,7.962728507149954,0.11031502037048836
SDN,1995,Metals,45880000.0,Sudan,24672143.0,1677.689087508752,1.8595871465239155,0.11084217930303578
SLB,1995,Metals,198897.99999999997,,,,,
SRB,1995,Metals,310937070.0,Serbia,7628264.0,9145.170134626793,40.76118367167156,0.4457126884642151
SUR,1995,Metals,136827275.0,,,,,
SVK,1995,Metals,210808533.33333334,Slovak Republic,5361999.0,39348.64963778597,39.31528770022772,0.0999152145299385
SVN,1995,Metals,141804000.0,Slovenia,1989872.0,43911.34592040193,71.26287520001287,0.16228806862169753
SWE,1995,Metals,1286247760.4048584,Sweden,8826939.0,42762.031233158166,145.7184376605365,0.34076593991995585
THA,1995,Metals,28734000.0,Thailand,59098232.0,13413.955601364089,0.48620743848986886,0.0036246387936488
TJK,1995,Metals,483393000.0,Tajikistan,5948584.0,4937.045541565944,81.26185996532956,1.645961320007486
TUN,1995,Metals,60938800.0,Tunisia,9161258.0,6671.353268596455,6.651793891188306,0.09970681544477313
TUR,1995,Metals,812614685.345479,Turkiye,61024503.0,8910.792868782208,13.316203252740609,0.14943903925084126
TZA,1995,Metals,3968000.000000001,Tanzania,30383497.0,1185.7011047620615,0.13059721203257152,0.011014345142132502
UGA,1995,Metals,38365600.0,Uganda,20665667.0,1213.0691566304013,1.856489800208239,0.15304072237440258
UKR,1995,Metals,1117351802.7777328,Ukraine,51665539.0,8448.62697061192,21.626635943500617,0.25597811358848804
USA,1995,Metals,18517719900.11825,United States,266278000.0,36192.7462158548,69.54280826849478,0.19214570746784188
UZB,1995,Metals,963905550.0,Uzbekistan,22917589.0,5411.225708541058,42.05964030509492,0.7772664193014189
VEN,1995,Metals,1480242480.0,"Venezuela, RB",22193821.0,7806.677123890719,66.69615295176077,0.8543475270374766
VNM,1995,Metals,14760000.0,Viet Nam,72049940.0,5464.190857587682,0.20485790827861897,0.003749098697644305
ZAF,1995,Metals,9757589642.963615,South Africa,44541554.0,8027.627970513577,219.06711299214248,2.7289146158342388
ZMB,1995,Metals,1216075050.0,Zambia,8785763.0,1316.1795950196756,138.41427887367323,10.51636717340266
ZWE,1995,Metals,326481890.00000006,Zimbabwe,10974599.0,3842.85743436293,29.748867361805207,0.7741340361937468
ALB,1996,Metals,6402584.0,Albania,3168033.0,5031.137999999999,2.0209966247195026,0.040169771227096196
ARE,1996,Metals,421355000.0,United Arab Emirates,2597564.0,47927.67223453969,162.21159517147603,0.33845081058323584
ARG,1996,Metals,367870123.0,Argentina,35513793.0,18130.831,10.35851402861981,0.05713204225785245
ARM,1996,Metals,24861199.999999996,Armenia,3278735.0,3213.8009999999995,7.582558517233017,0.23593739989604265
AUS,1996,Metals,22842791109.70992,Australia,18224767.0,34851.201,1253.3927654444042,3.5964119728453667
AUT,1996,Metals,137752592.5925926,Austria,7959017.0,41568.168,17.3077394598595,0.04163700324695451
BDI,1996,Metals,28199999.99999875,,,,,
BFA,1996,Metals,11212500.0,Burkina Faso,10655942.0,1135.286,1.0522298263260066,0.09268411892034312
BGR,1996,Metals,286566590.0,Bulgaria,8362826.0,12256.596,34.266716777319054,0.27957776186242134
BHR,1996,Metals,751829350.0,Bahrain,573792.0,47021.612,1310.2820359991076,2.7865527791754725
BIH,1996,Metals,0.0,Bosnia and Herzegovina,3875246.0,4581.585999999999,0.0,0.0
BOL,1996,Metals,527743052.22360253,Bolivia,8021736.0,5205.619999999999,65.78913245506989,1.2638097374581683
BRA,1996,Metals,8229522489.790098,Brazil,164202549.0,11564.754,50.11811655731421,0.4333694997516956
BWA,1996,Metals,55917600.0,Botswana,1535914.0,10349.253,36.40672589741353,0.3517811951975039
CAN,1996,Metals,11057543908.793987,Canada,29610218.0,36155.89149039911,373.43676121513147,1.0328517589292312
CHE,1996,Metals,43348220.0,Switzerland,7071850.0,42670.72350171943,6.129686008611608,0.014365085720575162
CHL,1996,Metals,8571473091.924805,Chile,14734046.0,36155.94309416484,581.7460520976251,1.608991502676395
