operator,month,zone_class,trips,sum_base_fare,sum_driver_pay,sum_tips,sum_cbd_fee,sum_miles,sum_time_s
uber,2022-07-01,outer_borough,6784983,142024512.19,115863048.13,4500995.65,0.0,32302200.55,7223871349.0
uber,2022-07-01,upper_manhattan,1257894,30073635.2,23587302.31,1398524.78,0.0,6504771.1,1410111753.0
uber,2022-08-01,airport,495624,26809595.810000002,20919277.04,1685680.9300000002,0.0,7314990.050000001,1105649984.0
uber,2022-08-01,buffer,456113,12187384.940000001,8952984.7,661474.08,0.0,2256888.56,546189761.0
uber,2022-08-01,cbd,3526601,95185986.66,69879920.26,4747105.17,0.0,17379245.34,4209383380.0
uber,2022-08-01,outer_borough,6780604,141806764.91,113768849.07,4485931.82,0.0,32148812.39,7311777020.0
uber,2022-08-01,upper_manhattan,1273868,30083552.92,23177246.73,1378785.3900000001,0.0,6559137.46,1435523467.0
uber,2022-09-01,airport,529950,28940998.42,23873506.54,1950481.13,0.0,7747272.449999999,1292753405.0
uber,2022-09-01,buffer,507189,15003788.06,11744395.08,851843.98,0.0,2608726.18,673441939.0
uber,2022-09-01,cbd,3835742,116928143.11,89805761.47,6085491.29,0.0,19563238.41,5020028278.0
uber,2022-09-01,outer_borough,6737753,145376467.1,119735030.99,4781889.71,0.0,31766903.41,7621559638.0
uber,2022-09-01,upper_manhattan,1321118,33169780.45,26668344.96,1605866.83,0.0,6828985.3,1599826592.0
uber,2022-10-01,airport,529665,28441363.67,23002325.060000002,1973554.6800000002,0.0,7739654.039999999,1220922400.0
uber,2022-10-01,buffer,577398,15964946.84,12753798.49,939034.8200000001,0.0,2848966.81,731638850.0
uber,2022-10-01,cbd,4249815,119887265.03,95383276.65,6429533.43,0.0,20982369.54,5357163033.0
uber,2022-10-01,outer_borough,7303343,150841832.41,125415240.12,5016764.58,0.0,33413525.58,7955655717.0
uber,2022-10-01,upper_manhattan,1475530,35209115.96,28813977.6,1765625.2,0.0,7368294.8100000005,1728534987.0
uber,2022-11-01,airport,499113,26176829.19,20828727.549999997,1847945.2999999998,0.0,7228429.720000001,1133973502.0
uber,2022-11-01,buffer,538292,14804609.19,11430079.43,895916.44,0.0,2611053.38,677284337.0
uber,2022-11-01,cbd,3774525,106201675.02,81511867.6,5940589.88,0.0,18803690.82,4764546722.0
uber,2022-11-01,outer_borough,6798419,137796920.99,110600830.36,4520474.73,0.0,30370458.54,7244388428.0
uber,2022-11-01,upper_manhattan,1389238,33178037.97,25997884.240000002,1705865.2,0.0,6836974.64,1599647838.0
uber,2022-12-01,airport,475218,25055618.3,19850344.42,1812578.31,0.0,6799971.2700000005,1092314841.0
uber,2022-12-01,buffer,580631,17273592.19,13230786.29,1089309.52,0.0,2854578.54,747708221.0
uber,2022-12-01,cbd,4141433,126364391.33,96060708.39,7378859.5200000005,0.0,20869765.31,5365245029.0
uber,2022-12-01,outer_borough,7363704,150188883.72,118183491.27,5052078.36,0.0,32403173.13,7690761948.0
uber,2022-12-01,upper_manhattan,1482874,37092058.05,28599491.89,1940327.43,0.0,7339606.92,1693679561.0
uber,2023-01-01,airport,506441,25063530.54,20225539.41,1659991.24,0.0,7496474.17,1065545498.0
uber,2023-01-01,buffer,540742,12993097.57,9927458.27,749802.91,0.0,2491062.48,610671989.0
uber,2023-01-01,cbd,3860488,94474572.39999999,71736253.35,5084862.21,0.0,18107551.009999998,4373007686.0
uber,2023-01-01,outer_borough,7254919,135514004.57,111338809.84,4327268.67,0.0,32041055.5,7387852351.0
uber,2023-01-01,upper_manhattan,1451720,30532893.44,24213357.11,1504938.03,0.0,6858816.59,1543434747.0
uber,2023-02-01,airport,433233,22600282.380000003,18129365.82,1441875.44,0.0,6333069.26,919370025.0
uber,2023-02-01,buffer,525312,13140139.71,10059292.059999999,658444.13,0.0,2415154.57,601048844.0
uber,2023-02-01,cbd,3850351,96970142.27,74331081.42999999,4447463.56,0.0,17798977.31,4450741617.0
uber,2023-02-01,outer_borough,7073820,137971669.22,113453660.52,3811891.84,0.0,30911619.07,7260354762.0
uber,2023-02-01,upper_manhattan,1430708,31513217.0,24989758.67,1326206.23,0.0,6698418.89,1525782185.0
uber,2023-03-01,airport,532724,29171371.549999997,23577291.39,1981255.08,0.0,7811394.119999999,1205814109.0
uber,2023-03-01,buffer,559663,15139376.629999999,11597504.37,868395.06,0.0,2699881.49,676849686.0
uber,2023-03-01,cbd,4097896,113020251.74,86183231.81,6068539.38,0.0,19979262.99,4985784246.0
uber,2023-03-01,outer_borough,7865194,160256513.17,131127364.05,4809898.7,0.0,34101388.64,8272403646.0
uber,2023-03-01,upper_manhattan,1533342,36039244.33,28588584.7,1689775.87,0.0,7411604.83,1710462602.0
uber,2023-04-01,airport,518661,29559545.17,23998043.72,1998166.46,0.0,7740015.08,1204680640.0
uber,2023-04-01,buffer,544382,15448796.54,11681415.33,894852.28,0.0,2629641.05,661297573.0
uber,2023-04-01,cbd,3941149,112509478.3,85246867.74,5956677.89,0.0,18959340.53,4797920215.0
uber,2023-04-01,outer_borough,7513172,156850099.49,130208495.76,4919225.29,0.0,33643386.86,7949546449.0
uber,2023-04-01,upper_manhattan,1515986,36466684.21,29010365.599999998,1770453.93,0.0,7314728.57,1691016893.0
uber,2023-05-01,airport,574751,33170807.08,26787692.21,2282339.64,0.0,8317138.98,1400681207.0
uber,2023-05-01,buffer,553456,16899021.990000002,12558601.32,989757.6699999999,0.0,2774409.55,725159556.0
uber,2023-05-01,cbd,3879874,120442632.24,89646726.95,6679231.47,0.0,19907901.89,5088447707.0
uber,2023-05-01,outer_borough,7776009,165294683.72,136573286.11,5392524.95,0.0,34674888.03,8551434329.0
uber,2023-05-01,upper_manhattan,1529978,39097022.35,30754040.42,1973050.59,0.0,7595176.57,1812092630.0
uber,2023-06-01,airport,532821,31401966.09,24959961.79,2213607.9499999997,0.0,7956624.88,1276340081.0
uber,2023-06-01,buffer,530252,16084755.74,11714629.01,964808.36,0.0,2657583.45,685350324.0
uber,2023-06-01,cbd,3791845,116056436.83,84177387.59,6449228.68,0.0,19192876.59,4857944006.0
uber,2023-06-01,outer_borough,7565781,162725868.48,131809148.92,5295924.17,0.0,33950222.37,8259718761.0
uber,2023-06-01,upper_manhattan,1426723,36091572.17,27840186.42,1809952.75,0.0,7120615.28,1664716171.0
uber,2023-07-01,airport,540276,30800677.959999997,24633600.18,2166187.63,0.0,8175766.74,1233679549.0
uber,2023-07-01,buffer,489753,13804037.370000001,10090995.2,838140.86,0.0,2410221.79,600647462.0
uber,2023-07-01,cbd,3720579,105039824.2,76674334.73,5919335.01,0.0,18249295.43,4573011650.0
uber,2023-07-01,outer_borough,7635393,158284818.62,131036479.04,5226005.04,0.0,35255888.12,8184175391.0
uber,2023-07-01,upper_manhattan,1382813,32861792.08,25825841.48,1650971.71,0.0,6981405.19,1551124889.0
uber,2023-08-01,airport,539658,30735322.28,24314719.4,2073631.8,0.0,8087748.58,1236393444.0
uber,2023-08-01,buffer,455099,13105780.1,9492762.57,756823.35,0.0,2325652.23,569140786.0
uber,2023-08-01,cbd,3390387,96947756.39,70277908.46,5251798.0,0.0,17300001.68,4249318714.0
uber,2023-08-01,outer_borough,7460885,155294394.23,129341059.3,4911296.08,0.0,34975438.44,8153931509.0
uber,2023-08-01,upper_manhattan,1333108,31809952.83,25111851.71,1518571.53,0.0,6853936.94,1520506654.0
uber,2023-09-01,airport,563100,33181769.240000002,26811720.85,2311731.88,0.0,8364423.91,1393400916.0
uber,2023-09-01,buffer,538436,17507768.560000002,12880987.33,997787.1799999999,0.0,2728794.18,734516892.0
uber,2023-09-01,cbd,3958231,128038502.18,94353360.9,6822044.63,0.0,19857797.7,5384270142.0
uber,2023-09-01,outer_borough,7826154,169278093.28,144028328.87,5447615.98,0.0,35974977.26,9005838197.0
uber,2023-09-01,upper_manhattan,1462152,37935332.26,30253259.53,1829788.17,0.0,7347815.46,1767808329.0
uber,2023-10-01,airport,583467,34613738.010000005,27061041.82,2483446.21,0.0,8667910.950000001,1416879436.0
uber,2023-10-01,buffer,557525,17711743.34,12518949.21,1055880.76,0.0,2841461.92,739538465.0
uber,2023-10-01,cbd,3967023,127214361.15,90850115.36,7054893.84,0.0,20266602.54,5388462411.0
uber,2023-10-01,outer_borough,7806402,169349858.63,138909950.89,5452483.81,0.0,35438885.91,8799393010.0
uber,2023-10-01,upper_manhattan,1497172,38116304.62,29262568.94,1908777.48,0.0,7463992.48,1765808186.0
uber,2023-11-01,airport,553871,32210958.08,25303658.130000003,2341000.55,0.0,8039644.81,1340353808.0
uber,2023-11-01,buffer,528799,16906748.1,11746538.82,1027565.6100000001,0.0,2649029.08,702866394.0
uber,2023-11-01,cbd,3689419,117317235.27,81677497.67,6710135.77,0.0,18697034.25,4926186954.0
uber,2023-11-01,outer_borough,7605050,158079580.86,131158723.67,5116849.79,0.0,33982955.08,8350296967.0
uber,2023-11-01,upper_manhattan,1446819,36325499.27,27890318.560000002,1857079.14,0.0,7112329.37,1689141506.0
uber,2023-12-01,airport,508520,30852801.68,23546892.11,2166855.1799999997,0.0,7343505.860000001,1218125999.0
uber,2023-12-01,buffer,524473,17910249.27,12483493.26,1086041.04,0.0,2688553.8,709496327.0
uber,2023-12-01,cbd,3796954,130446373.58,91542903.52,7481437.7299999995,0.0,19917287.31,5178168814.0
uber,2023-12-01,outer_borough,8009605,170406600.78,138721008.36,5381438.95,0.0,35750527.56,8644066171.0
uber,2023-12-01,upper_manhattan,1473321,38649275.06,29275341.95,1924667.26,0.0,7354654.7700000005,1710684494.0
uber,2024-01-01,airport,533951,31558424.36,23394429.71,1969992.6800000002,0.0,8041695.779999999,1146200339.0
uber,2024-01-01,buffer,535705,15131291.42,10400366.83,826947.6900000001,0.0,2457874.37,619373175.0
uber,2024-01-01,cbd,3803073,107246555.42,73888700.66,5499558.93,0.0,17712177.76,4401699911.0
uber,2024-01-01,outer_borough,8062975,162337199.65,133179066.52,4819690.13,0.0,35441183.85,8350339330.0
uber,2024-01-01,upper_manhattan,1535370,35737458.01,27182869.87,1652128.46,0.0,7226213.69,1641884229.0
uber,2024-02-01,airport,492226,29454061.68,21851008.97,1947500.08,0.0,7323500.75,1085559380.0
uber,2024-02-01,buffer,514085,15024206.99,10585209.78,819223.4299999999,0.0,2456263.37,623209646.0
uber,2024-02-01,cbd,3766756,108675649.98,77146649.84,5551631.51,0.0,18121615.31,4584998295.0
uber,2024-02-01,outer_borough,8147114,165021637.12,141312413.33,4943617.43,0.0,36469330.4,8673943644.0
uber,2024-02-01,upper_manhattan,1526841,36109126.3,28545920.54,1657449.68,0.0,7408560.39,1689888554.0
uber,2024-03-01,airport,559860,36002649.47,26165329.07,2376629.5,0.0,8369850.83,1303532450.0
uber,2024-03-01,buffer,532674,16492590.52,11236960.1,941659.2000000001,0.0,2593881.5,659867331.0
uber,2024-03-01,cbd,3924674,121276645.36,83229083.77,6516725.4799999995,0.0,19290555.74,4934130746.0
uber,2024-03-01,outer_borough,9057448,190350297.8,155671907.23,5660234.11,0.0,39331689.87,9705011426.0
uber,2024-03-01,upper_manhattan,1588594,39713599.23,30168983.29,1853785.1500000001,0.0,7802823.31,1792478393.0
uber,2024-04-01,airport,573298,36484157.21,26398359.11,2438146.06,0.0,8483828.76,1313659844.0
uber,2024-04-01,buffer,523103,16324794.43,11104988.41,944630.31,0.0,2546911.68,654168399.0
uber,2024-04-01,cbd,3727222,116405851.15,79905892.25,6271940.0,0.0,18405718.02,4753524970.0
uber,2024-04-01,outer_borough,8372377,175768961.77,143516175.03,5380922.78,0.0,36580250.55,8908690057.0
uber,2024-04-01,upper_manhattan,1547301,38364485.2,29106123.97,1829209.35,0.0,7493101.14,1739096971.0
uber,2024-05-01,airport,627462,40820969.43,30011285.03,2673851.95,0.0,9132876.01,1564807726.0
uber,2024-05-01,buffer,559809,18653138.080000002,12816206.15,1062510.54,0.0,2823312.37,749792927.0
uber,2024-05-01,cbd,3957829,132173458.6,91183970.35,7220021.24,0.0,20288001.91,5365047456.0
uber,2024-05-01,outer_borough,8832318,191217872.78,157231107.17,6078703.15,0.0,38945548.39,9901333716.0
uber,2024-05-01,upper_manhattan,1602213,42271774.44,32262736.12,2057906.89,0.0,8034337.65,1912629896.0
uber,2024-06-01,airport,587066,38608562.31,28417708.240000002,2513997.17,0.0,8619522.48,1460832985.0
uber,2024-06-01,buffer,511134,16873046.98,11641326.76,953043.9299999999,0.0,2645840.9299999997,672603555.0
uber,2024-06-01,cbd,3776925,125027398.59,86492144.07000001,6663722.37,0.0,19586353.19,5034009068.0
uber,2024-06-01,outer_borough,8826923,191721315.51,159599696.91,5885494.94,0.0,39981010.94,9847320510.0
uber,2024-06-01,upper_manhattan,1498618,38918000.0,30138343.96,1811194.83,0.0,7708852.76,1760258443.0
uber,2024-07-01,airport,573412,34705414.010000005,25758911.76,2218161.9000000004,0.0,8244563.55,1291409546.0
uber,2024-07-01,buffer,472433,14657417.17,10080222.879999999,823339.1000000001,0.0,2381170.33,590925306.0
uber,2024-07-01,cbd,3582819,109792905.24,75801273.11,5765253.26,0.0,17915932.05,4497454367.0
uber,2024-07-01,outer_borough,8312506,175673305.8,145979347.69,5234876.37,0.0,38401629.11,8952123543.0
uber,2024-07-01,upper_manhattan,1428168,35062808.16,27174995.84,1610876.04,0.0,7313007.16,1604581948.0
uber,2024-08-01,airport,568516,36069670.08,26206508.6,2267124.4800000004,0.0,8304863.390000001,1309164486.0
uber,2024-08-01,buffer,446310,14205425.16,9658431.27,763963.8,0.0,2275737.12,562201837.0
uber,2024-08-01,cbd,3425019,106545687.32,72846927.12,5340962.72,0.0,17175962.08,4310126639.0
uber,2024-08-01,outer_borough,8305000,181264396.7,148586994.29,5330644.26,0.0,38522224.09,9064282410.0
uber,2024-08-01,upper_manhattan,1402011,35355210.910000004,27042909.05,1547553.28,0.0,7186027.84,1595519802.0
uber,2024-09-01,airport,581212,37900285.510000005,27841788.880000003,2399223.57,0.0,8332298.549999999,1469236478.0
uber,2024-09-01,buffer,492303,16879087.5,11838680.17,908587.86,0.0,2610262.36,684864463.0
uber,2024-09-01,cbd,3731895,127617819.37,89113402.26,6427343.09,0.0,19629663.49,5197217586.0
uber,2024-09-01,outer_borough,8390783,185800862.04,154849676.79,5527156.01,0.0,38735885.38,9696383893.0
uber,2024-09-01,upper_manhattan,1464081,38442284.73,30159292.31,1729124.22,0.0,7570295.82,1775796192.0
uber,2024-10-01,airport,591345,38163854.46,27533686.880000003,2529576.22,0.0,8486598.36,1408702577.0
uber,2024-10-01,buffer,531804,18364808.99,12743260.28,1016871.3999999999,0.0,2820950.54,738093976.0
uber,2024-10-01,cbd,3825577,132264887.67,90940460.11,6958711.31,0.0,20277690.76,5271193862.0
uber,2024-10-01,outer_borough,8681339,186416976.17,155854989.57,5712726.14,0.0,39563726.95,9671493073.0
