Year,Country Code,Value,Variable
1999,AUS,45142.551,"Gross domestic product per capita, constant prices"
2000,AUS,46002.104,"Gross domestic product per capita, constant prices"
2001,AUS,46600.961,"Gross domestic product per capita, constant prices"
2002,AUS,47997.024,"Gross domestic product per capita, constant prices"
2003,AUS,48891.501,"Gross domestic product per capita, constant prices"
2004,AUS,50346.814,"Gross domestic product per capita, constant prices"
2005,AUS,51193.816,"Gross domestic product per capita, constant prices"
2006,AUS,51730.319,"Gross domestic product per capita, constant prices"
2007,AUS,52977.067,"Gross domestic product per capita, constant prices"
2008,AUS,53188.495,"Gross domestic product per capita, constant prices"
2009,AUS,53266.108,"Gross domestic product per capita, constant prices"
2010,AUS,53799.673,"Gross domestic product per capita, constant prices"
2011,AUS,54439.53,"Gross domestic product per capita, constant prices"
2012,AUS,55502.172,"Gross domestic product per capita, constant prices"
2013,AUS,55833.334,"Gross domestic product per capita, constant prices"
2014,AUS,56441.065,"Gross domestic product per capita, constant prices"
2015,AUS,56932.898,"Gross domestic product per capita, constant prices"
2016,AUS,57506.549,"Gross domestic product per capita, constant prices"
2017,AUS,57986.102,"Gross domestic product per capita, constant prices"
2018,AUS,58686.877,"Gross domestic product per capita, constant prices"
2019,AUS,58945.835,"Gross domestic product per capita, constant prices"
2020,AUS,57544.998,"Gross domestic product per capita, constant prices"
2021,AUS,60327.984,"Gross domestic product per capita, constant prices"
2022,AUS,61533.173,"Gross domestic product per capita, constant prices"
2023,AUS,61311.141,"Gross domestic product per capita, constant prices"
2024,AUS,61556.922,"Gross domestic product per capita, constant prices"
2025,AUS,61821.032,"Gross domestic product per capita, constant prices"
2026,AUS,62357.426,"Gross domestic product per capita, constant prices"
2027,AUS,63033.063,"Gross domestic product per capita, constant prices"
2028,AUS,63734.943,"Gross domestic product per capita, constant prices"
2029,AUS,64423.215,"Gross domestic product per capita, constant prices"
2030,AUS,65105.733,"Gross domestic product per capita, constant prices"
1980,AUT,36349.711,"Gross domestic product per capita, constant prices"
1981,AUT,36240.591,"Gross domestic product per capita, constant prices"
1982,AUT,36885.67,"Gross domestic product per capita, constant prices"
1983,AUT,38032.078,"Gross domestic product per capita, constant prices"
1984,AUT,38154.153,"Gross domestic product per capita, constant prices"
1985,AUT,38983.767,"Gross domestic product per capita, constant prices"
1986,AUT,39854.528,"Gross domestic product per capita, constant prices"
1987,AUT,40470.275,"Gross domestic product per capita, constant prices"
1988,AUT,40807.267,"Gross domestic product per capita, constant prices"
1989,AUT,42292.995,"Gross domestic product per capita, constant prices"
1990,AUT,43839.377,"Gross domestic product per capita, constant prices"
1991,AUT,44959.428,"Gross domestic product per capita, constant prices"
1992,AUT,45382.738,"Gross domestic product per capita, constant prices"
1993,AUT,45137.964,"Gross domestic product per capita, constant prices"
1994,AUT,45952.898,"Gross domestic product per capita, constant prices"
1995,AUT,47062.704,"Gross domestic product per capita, constant prices"
1996,AUT,48126.382,"Gross domestic product per capita, constant prices"
1997,AUT,49103.405,"Gross domestic product per capita, constant prices"
1998,AUT,50762.808,"Gross domestic product per capita, constant prices"
1999,AUT,52570.082,"Gross domestic product per capita, constant prices"
2000,AUT,54116.535,"Gross domestic product per capita, constant prices"
2001,AUT,54619.765,"Gross domestic product per capita, constant prices"
2002,AUT,55157.356,"Gross domestic product per capita, constant prices"
2003,AUT,55538.775,"Gross domestic product per capita, constant prices"
2004,AUT,56606.517,"Gross domestic product per capita, constant prices"
2005,AUT,57526.803,"Gross domestic product per capita, constant prices"
2006,AUT,59100.961,"Gross domestic product per capita, constant prices"
2007,AUT,61130.739,"Gross domestic product per capita, constant prices"
2008,AUT,61822.756,"Gross domestic product per capita, constant prices"
2009,AUT,59463.111,"Gross domestic product per capita, constant prices"
2010,AUT,60396.992,"Gross domestic product per capita, constant prices"
2011,AUT,61961.566,"Gross domestic product per capita, constant prices"
2012,AUT,62071.263,"Gross domestic product per capita, constant prices"
2013,AUT,61543.742,"Gross domestic product per capita, constant prices"
2014,AUT,61524.813,"Gross domestic product per capita, constant prices"
2015,AUT,61708.631,"Gross domestic product per capita, constant prices"
2016,AUT,62219.968,"Gross domestic product per capita, constant prices"
2017,AUT,63093.489,"Gross domestic product per capita, constant prices"
2018,AUT,64151.799,"Gross domestic product per capita, constant prices"
2019,AUT,65467.719,"Gross domestic product per capita, constant prices"
2020,AUT,61040.543,"Gross domestic product per capita, constant prices"
2021,AUT,63745.611,"Gross domestic product per capita, constant prices"
2022,AUT,66764.028,"Gross domestic product per capita, constant prices"
2023,AUT,65207.844,"Gross domestic product per capita, constant prices"
2024,AUT,64062.462,"Gross domestic product per capita, constant prices"
2025,AUT,63735.934,"Gross domestic product per capita, constant prices"
2026,AUT,64069.94,"Gross domestic product per capita, constant prices"
2027,AUT,64947.654,"Gross domestic product per capita, constant prices"
2028,AUT,65531.181,"Gross domestic product per capita, constant prices"
2029,AUT,66049.486,"Gross domestic product per capita, constant prices"
2030,AUT,66437.521,"Gross domestic product per capita, constant prices"
1980,AZE,,"Gross domestic product per capita, constant prices"
1981,AZE,,"Gross domestic product per capita, constant prices"
1982,AZE,,"Gross domestic product per capita, constant prices"
1983,AZE,,"Gross domestic product per capita, constant prices"
1984,AZE,,"Gross domestic product per capita, constant prices"
1985,AZE,,"Gross domestic product per capita, constant prices"
1986,AZE,,"Gross domestic product per capita, constant prices"
1987,AZE,,"Gross domestic product per capita, constant prices"
1988,AZE,,"Gross domestic product per capita, constant prices"
1989,AZE,,"Gross domestic product per capita, constant prices"
1990,AZE,,"Gross domestic product per capita, constant prices"
1991,AZE,,"Gross domestic product per capita, constant prices"
1992,AZE,8346.53,"Gross domestic product per capita, constant prices"
1993,AZE,6394.438,"Gross domestic product per capita, constant prices"
1994,AZE,5062.087,"Gross domestic product per capita, constant prices"
1995,AZE,4375.856,"Gross domestic product per capita, constant prices"
1996,AZE,4438.578,"Gross domestic product per capita, constant prices"
1997,AZE,4787.295,"Gross domestic product per capita, constant prices"
1998,AZE,5025.334,"Gross domestic product per capita, constant prices"
1999,AZE,5544.028,"Gross domestic product per capita, constant prices"
2000,AZE,5831.046,"Gross domestic product per capita, constant prices"
2001,AZE,6146.856,"Gross domestic product per capita, constant prices"
2002,AZE,6663.736,"Gross domestic product per capita, constant prices"
2003,AZE,7274.895,"Gross domestic product per capita, constant prices"
2004,AZE,7872.036,"Gross domestic product per capita, constant prices"
2005,AZE,9834.466,"Gross domestic product per capita, constant prices"
2006,AZE,13060.609,"Gross domestic product per capita, constant prices"
2007,AZE,16112.885,"Gross domestic product per capita, constant prices"
2008,AZE,17617.907,"Gross domestic product per capita, constant prices"
2009,AZE,18940.815,"Gross domestic product per capita, constant prices"
2010,AZE,19722.076,"Gross domestic product per capita, constant prices"
2011,AZE,19495.435,"Gross domestic product per capita, constant prices"
2012,AZE,19657.375,"Gross domestic product per capita, constant prices"
2013,AZE,20536.299,"Gross domestic product per capita, constant prices"
2014,AZE,20835.871,"Gross domestic product per capita, constant prices"
2015,AZE,20806.353,"Gross domestic product per capita, constant prices"
2016,AZE,19935.35,"Gross domestic product per capita, constant prices"
2017,AZE,19753.084,"Gross domestic product per capita, constant prices"
2018,AZE,19865.132,"Gross domestic product per capita, constant prices"
2019,AZE,20249.527,"Gross domestic product per capita, constant prices"
2020,AZE,19354.523,"Gross domestic product per capita, constant prices"
2021,AZE,20335.335,"Gross domestic product per capita, constant prices"
2022,AZE,21215.365,"Gross domestic product per capita, constant prices"
2023,AZE,21367.257,"Gross domestic product per capita, constant prices"
2024,AZE,21979.56,"Gross domestic product per capita, constant prices"
2025,AZE,22483.125,"Gross domestic product per capita, constant prices"
2026,AZE,22771.44,"Gross domestic product per capita, constant prices"
2027,AZE,23036.366,"Gross domestic product per capita, constant prices"
2028,AZE,23305.008,"Gross domestic product per capita, constant prices"
2029,AZE,23593.088,"Gross domestic product per capita, constant prices"
2030,AZE,23891.773,"Gross domestic product per capita, constant prices"
1980,BHS,31494.481,"Gross domestic product per capita, constant prices"
1981,BHS,30009.531,"Gross domestic product per capita, constant prices"
1982,BHS,31171.818,"Gross domestic product per capita, constant prices"
1983,BHS,32548.385,"Gross domestic product per capita, constant prices"
1984,BHS,32601.829,"Gross domestic product per capita, constant prices"
1985,BHS,33499.646,"Gross domestic product per capita, constant prices"
1986,BHS,33788.081,"Gross domestic product per capita, constant prices"
1987,BHS,34454.14,"Gross domestic product per capita, constant prices"
1988,BHS,34512.11,"Gross domestic product per capita, constant prices"
1989,BHS,34710.844,"Gross domestic product per capita, constant prices"
1990,BHS,34494.688,"Gross domestic product per capita, constant prices"
1991,BHS,32493.276,"Gross domestic product per capita, constant prices"
1992,BHS,30715.87,"Gross domestic product per capita, constant prices"
1993,BHS,30283.587,"Gross domestic product per capita, constant prices"
1994,BHS,30703.065,"Gross domestic product per capita, constant prices"
1995,BHS,31397.702,"Gross domestic product per capita, constant prices"
1996,BHS,32170.179,"Gross domestic product per capita, constant prices"
1997,BHS,33199.362,"Gross domestic product per capita, constant prices"
1998,BHS,34196.89,"Gross domestic product per capita, constant prices"
1999,BHS,36051.236,"Gross domestic product per capita, constant prices"
2000,BHS,36859.372,"Gross domestic product per capita, constant prices"
2001,BHS,37240.245,"Gross domestic product per capita, constant prices"
2002,BHS,37663.084,"Gross domestic product per capita, constant prices"
2003,BHS,36627.126,"Gross domestic product per capita, constant prices"
2004,BHS,36402.686,"Gross domestic product per capita, constant prices"
2005,BHS,37088.795,"Gross domestic product per capita, constant prices"
2006,BHS,37474.798,"Gross domestic product per capita, constant prices"
